Image,Similarity
gt,0.71010422706604
il,0.6908615827560425
ng,0.6452907919883728
gr,0.6100599765777588
fj,0.5685226917266846
py,0.5196374654769897
ca,0.4709523320198059
pw,0.4654220342636108
kr,0.4559420347213745
as,0.4512615501880646
kz,0.4478622674942016
mx,0.4245773553848266
jp,0.4227304458618164
it,0.4201610386371612
uy,0.4194527864456177
in,0.3989534080028534
pl,0.3755572736263275
cu,0.353879302740097
us,0.345488429069519
fr,0.3343203663825989
tv,0.3308652937412262
dz,0.3111572861671448
do,0.2912496924400329
eg,0.266591727733612
cr,0.2610649466514587
pe,0.2459106296300888
cl,0.2391614913940429
id,0.2377027720212936
se,0.1993566453456878
gb,0.1442103683948516
bz,0.1158928275108337
ua,0.052429124712944
za,-0.0173594206571578
bo,-0.017549991607666
jm,-0.0377567484974861
th,-0.0805907845497131
ru,-0.0843725800514221
sb,-0.0872462168335914
br,-0.0995219573378562
ec,-0.1480550616979599
co,-0.1605381369590759
es,-0.1750669479370117
ht,-0.1891354620456695
sa,-0.2453666031360626
au,-0.2546123266220093
nz,-0.2733493447303772
pk,-0.2859455347061157
vn,-0.3309670388698578
to,-0.3314763307571411
ke,-0.3651067018508911
cn,-0.373217910528183
ug,-0.4217368960380554
de,-0.4283691942691803
ws,-0.4575458168983459
vu,-0.4748390316963196
ve,-0.4879764020442962
zw,-0.5220155715942383
pg,-0.5366665124893188
ao,-0.5838559865951538
ma,-0.5878251791000366
