Image,Similarity
pw,-0.06725510954856873
sb,-0.06957599520683289
am,-0.07552117109298706
mg,-0.0774834081530571
mr,-0.07939887046813965
fk,-0.0805845782160759
ai,-0.0817122682929039
is,-0.08253923803567886
ne,-0.08789052069187164
hn,-0.08865867555141449
bq,-0.09037808328866959
nl,-0.09037808328866959
py,-0.09338319301605225
tg,-0.09689165651798248
kz,-0.10258064419031143
sv,-0.1028611809015274
gm,-0.10542014986276627
ls,-0.10944811999797821
lu,-0.11038989573717117
ck,-0.11260277777910233
tc,-0.11664795875549316
ms,-0.11896153539419174
cd,-0.11934099346399307
bs,-0.12347932159900665
gs,-0.12432324141263962
sl,-0.1304444670677185
se,-0.13520579040050507
tv,-0.1401158571243286
pn,-0.14846596121788025
vg,-0.1534648835659027
au,-0.1536165475845337
hm,-0.1536165475845337
ky,-0.1552785038948059
na,-0.15788543224334717
nz,-0.16193550825119019
mz,-0.1644669771194458
ee,-0.17766445875167847
tf,-0.1808188259601593
er,-0.18567851185798645
st,-0.19010549783706665
bd,-0.19177144765853882
bo,-0.19246718287467957
mn,-0.1925322562456131
np,-0.19298487901687622
dm,-0.1941504329442978
ag,-0.1943463236093521
by,-0.20413623750209808
br,-0.2046070545911789
cx,-0.20534080266952515
gh,-0.208126962184906
sa,-0.21844029426574707
kh,-0.22195985913276672
sg,-0.22450268268585205
ga,-0.22888895869255066
mu,-0.24025890231132507
bf,-0.2421136349439621
gu,-0.24246248602867126
rs,-0.2536366283893585
zm,-0.2539014518260956
mh,-0.2540130019187927
ki,-0.25496357679367065
jm,-0.2563309073448181
eu,-0.2635793685913086
ke,-0.2803422510623932
cv,-0.2892051935195923
mo,-0.2920266389846802
ly,-0.29565441608428955
de,-0.29925817251205444
sx,-0.3004209101200104
vu,-0.30542299151420593
cw,-0.3078816831111908
pk,-0.31859061121940613
jo,-0.3260916471481323
id,-0.3337283730506897
ps,-0.33698874711990356
nr,-0.3391948640346527
mc,-0.3416599929332733
ss,-0.3425440788269043
eh,-0.352341890335083
tz,-0.36905568838119507
tm,-0.3714422583580017
cc,-0.3736400604248047
mw,-0.43380117416381836
