Image,Similarity
cr,0.528859555721283
th,0.4586125910282135
il,0.4563688635826111
gb,0.388268232345581
ar,0.353879302740097
gt,0.3308343887329101
uy,0.3290272057056427
ng,0.2761366367340088
fj,0.2757466435432434
pw,0.2649153470993042
as,0.2608987689018249
gr,0.2377277314662933
tv,0.2180678993463516
kz,0.2011352181434631
mx,0.1877437233924865
ca,0.178995281457901
za,0.1760635077953338
it,0.1594160348176956
pe,0.1522545367479324
fr,0.1424722969532013
pl,0.1374921202659607
dz,0.1297194808721542
bz,0.1165917068719863
ru,0.1142037808895111
kr,0.0903170704841613
py,0.0810802280902862
cl,0.0786232501268386
us,0.0668669044971466
id,0.0627798438072204
ke,0.0619508624076843
jp,0.0618388801813125
ug,0.0583703964948654
jm,0.0256547704339027
pk,0.0210008695721626
in,0.0102640576660633
sa,0.0070673525333404
ua,-0.0092290490865707
br,-0.0194717347621917
sb,-0.0309746414422988
zw,-0.0309769734740257
au,-0.0366310775279998
nz,-0.0491763576865196
ht,-0.0757458955049514
eg,-0.0883264988660812
se,-0.0900269895792007
do,-0.0937480330467224
es,-0.1020366922020912
ve,-0.1569907963275909
co,-0.1645704209804535
bo,-0.1782915741205215
vu,-0.1833837926387787
ec,-0.1873968839645385
ao,-0.211523026227951
ws,-0.212658017873764
cn,-0.2167887091636657
to,-0.2216935902833938
de,-0.2321100682020187
pg,-0.2437692582607269
vn,-0.261850893497467
ma,-0.2627402544021606
