Image,Similarity
so,-0.24497821927070618
mg,-0.24644911289215088
tf,-0.24681824445724487
fm,-0.24684327840805054
za,-0.24739325046539307
pn,-0.24867159128189087
lu,-0.25042423605918884
vg,-0.25542643666267395
ai,-0.2572966516017914
tc,-0.26205116510391235
py,-0.2733132243156433
ky,-0.27485835552215576
fk,-0.27537965774536133
gs,-0.2843748927116394
co,-0.28615301847457886
ck,-0.29934045672416687
sk,-0.3032711148262024
ms,-0.30859214067459106
sm,-0.32567042112350464
au,-0.34255707263946533
hm,-0.34255707263946533
nz,-0.34484174847602844
tv,-0.3538804352283478
sx,-0.42720961570739746
