Image,Similarity
zm,0.04892595857381821
fj,0.04879341274499893
hk,0.044138453900814056
cd,0.04391394555568695
kp,0.041162632405757904
ms,0.040649041533470154
ht,0.03738271817564964
pa,0.03618309274315834
er,0.03615700453519821
pt,0.03480922803282738
dz,0.03469865024089813
pn,0.030575118958950043
ua,0.02633783034980297
aw,0.020900771021842957
au,0.017216410487890244
hm,0.017216410487890244
np,0.01659797504544258
nz,0.01618521846830845
io,0.013932939618825912
ky,0.013587430119514465
pg,0.005380183458328247
gs,0.004135794471949339
mg,0.0037624500691890717
tz,0.0012494027614593506
tt,-0.0019098902121186256
ck,-0.004211535677313805
vg,-0.004294381011277437
tg,-0.005072951316833496
lk,-0.007134541869163513
ao,-0.008811801671981812
vu,-0.010199792683124542
me,-0.01079162210226059
gw,-0.011420510709285736
ng,-0.014752447605133057
ba,-0.01636841520667076
wf,-0.01943160966038704
sz,-0.026297137141227722
cu,-0.028690669685602188
ie,-0.035702940076589584
ci,-0.04077116400003433
tl,-0.04115023836493492
cg,-0.044926717877388
cm,-0.045939184725284576
it,-0.0486738421022892
gn,-0.054174236953258514
vn,-0.054911017417907715
bl,-0.057499613612890244
fr,-0.057499613612890244
gf,-0.057499613612890244
gp,-0.057499613612890244
mf,-0.057499613612890244
mq,-0.057499613612890244
nc,-0.057499613612890244
pm,-0.057499613612890244
re,-0.057499613612890244
yt,-0.057499613612890244
tr,-0.0652514100074768
lc,-0.0658758133649826
td,-0.06874628365039825
ml,-0.06950193643569946
ro,-0.07064059376716614
im,-0.07065550982952118
be,-0.07174377888441086
mk,-0.07485421001911163
qa,-0.0766671746969223
gt,-0.07845640182495117
bt,-0.07898429036140442
li,-0.07985535264015198
nu,-0.08043797314167023
kg,-0.08217359334230423
ad,-0.08275226503610611
my,-0.09005303680896759
nf,-0.09400767087936401
um,-0.09820196032524109
us,-0.09820196032524109
mt,-0.09850610047578812
bm,-0.10332842171192169
sn,-0.10587678104639053
sc,-0.10651344805955887
ws,-0.10797712206840515
gb-wls,-0.10939542949199677
pr,-0.11303550004959106
km,-0.11556416004896164
ly,-0.11900927126407623
bj,-0.11983621120452881
bb,-0.12080986052751541
va,-0.12265584617853165
je,-0.12788797914981842
mv,-0.1287294626235962
kr,-0.13074076175689697
mm,-0.1308910846710205
kn,-0.13348306715488434
to,-0.13654282689094543
cn,-0.13984176516532898
gl,-0.1457369327545166
bh,-0.14594292640686035
lr,-0.14837846159934998
vc,-0.14851072430610657
ma,-0.15192702412605286
mx,-0.1542031615972519
sr,-0.15532907843589783
uy,-0.15662887692451477
gi,-0.1571582853794098
am,-0.16521885991096497
md,-0.16574230790138245
ec,-0.16875644028186798
tw,-0.17034827172756195
cy,-0.1706966906785965
bn,-0.17370690405368805
bw,-0.18598997592926025
sm,-0.19076581299304962
rs,-0.1974092423915863
co,-0.19782692193984985
al,-0.19830167293548584
ug,-0.20446419715881348
cl,-0.2063647210597992
pe,-0.2257349193096161
vi,-0.2339356690645218
ge,-0.23472781479358673
pl,-0.24103116989135742
gd,-0.2647419273853302
cr,-0.2793256342411041
zw,-0.28773367404937744
gb-eng,-0.2909582257270813
gg,-0.29880857467651367
fo,-0.30570167303085327
mz,-0.3081052303314209
jp,-0.3132200539112091
ca,-0.3272591829299927
om,-0.33444327116012573
cz,-0.352341890335083
fi,-0.40362241864204407
ve,-0.44170814752578735
si,-0.4612489342689514
sk,-0.49899178743362427
ee,-0.5281171202659607
lt,-0.580295979976654
th,-0.6000578999519348
bg,-0.6151490211486816
ru,-0.6580559611320496
