Image,Similarity
ws,0.5397050976753235
ua,0.4739764332771301
de,0.3322982788085937
sb,0.3066727817058563
ma,0.2468833029270172
bz,0.2353305667638778
cl,0.2222688198089599
cn,0.1870810687541961
vn,0.1864044070243835
to,0.1827907562255859
as,0.1350549757480621
nz,0.1189582645893096
ke,0.1100320369005203
au,0.1053208410739898
pk,0.0900603532791137
do,0.0841598063707351
pl,0.0817704200744628
ug,0.0764362588524818
ru,0.0608986280858516
gb,0.0313761010766029
sa,0.0257756523787975
pg,0.014505922794342
ao,0.0111078843474388
es,0.0048074387013912
us,-0.004295976832509
jm,-0.0078745819628238
fr,-0.0203433018177747
ve,-0.0343969278037548
se,-0.041488267481327
zw,-0.0438076220452785
eg,-0.0496035479009151
cu,-0.0757458955049514
pe,-0.077667199075222
gr,-0.0853438079357147
th,-0.0910405591130256
it,-0.0998417660593986
pw,-0.117761842906475
cr,-0.1185286417603492
kz,-0.1327593177556991
il,-0.1369404792785644
dz,-0.1445852518081665
br,-0.1469383686780929
tv,-0.1664353609085083
uy,-0.1675082594156265
mx,-0.1761766672134399
ar,-0.1891354620456695
za,-0.2078026831150055
vu,-0.214526280760765
ng,-0.2146036624908447
fj,-0.2271939814090728
gt,-0.2329245507717132
jp,-0.2435215264558792
py,-0.2595028579235077
ca,-0.2715247273445129
kr,-0.282768577337265
id,-0.3014618754386902
bo,-0.3424762487411499
ec,-0.3688479959964752
co,-0.3704761862754822
in,-0.4150100946426391
