Image,Similarity
tn,-0.17042496800422668
wf,-0.172753244638443
au,-0.1744523048400879
hm,-0.1744523048400879
li,-0.17505726218223572
tt,-0.17684179544448853
gs,-0.17918582260608673
tr,-0.1877700537443161
me,-0.18860448896884918
mz,-0.1886524260044098
pg,-0.19057227671146393
to,-0.19468435645103455
im,-0.20340892672538757
bn,-0.2058684229850769
ug,-0.2092224657535553
cn,-0.2102169245481491
fi,-0.21274632215499878
ws,-0.2159404456615448
bm,-0.21787366271018982
ao,-0.22228014469146729
zw,-0.22693555057048798
cz,-0.22888895869255066
pr,-0.22990889847278595
bv,-0.23201189935207367
no,-0.23201189935207367
sj,-0.23201189935207367
tw,-0.23440757393836975
rs,-0.2594754993915558
la,-0.2695273458957672
qa,-0.2807351052761078
ma,-0.2940460443496704
gd,-0.3038727343082428
ly,-0.3153972625732422
al,-0.3322311043739319
th,-0.34120869636535645
mv,-0.3421492874622345
gm,-0.4291732907295227
sk,-0.44332993030548096
bg,-0.487978458404541
lt,-0.5749857425689697
si,-0.6393992900848389
ru,-0.6588630080223083
ve,-0.6602635383605957
am,-0.8542898893356323
