Image,Similarity
it,0.8000845313072205
fr,0.7691680788993835
ng,0.7341293096542358
gt,0.7114475965499878
pe,0.6753629446029663
kr,0.4700916111469269
ar,0.4245773553848266
us,0.3498691916465759
fj,0.3427514135837555
cl,0.3381252884864807
ca,0.3133602738380432
pl,0.2996201515197754
uy,0.2858343124389648
gr,0.2830232977867126
id,0.2619565427303314
il,0.254397302865982
cr,0.2541540265083313
dz,0.2163274735212326
th,0.203683391213417
do,0.1920984536409378
cu,0.1877437233924865
jp,0.1815344393253326
ru,0.1784636378288269
pw,0.140330359339714
bz,0.1280916184186935
in,0.1033638194203376
kz,0.0989203602075576
gb,0.0852290615439415
tv,0.0646539255976677
py,0.0621787831187248
ua,0.0411508753895759
ec,0.0393787883222103
co,0.0236209612339735
se,0.020939290523529
as,0.0105145797133445
es,-0.0231097117066383
za,-0.0392588600516319
ve,-0.0452439859509468
vn,-0.0542775020003318
cn,-0.0553125068545341
ug,-0.0681943893432617
eg,-0.1042516231536865
br,-0.1262809634208679
to,-0.1338580250740051
zw,-0.1491455733776092
bo,-0.1569614559412002
ws,-0.1701094806194305
ht,-0.1761766672134399
jm,-0.1792529821395874
de,-0.1920268237590789
ma,-0.2077173590660095
vu,-0.223742663860321
sb,-0.2519557476043701
sa,-0.2613930404186249
au,-0.2667836844921112
nz,-0.2765887975692749
ke,-0.286349207162857
pg,-0.299542635679245
ao,-0.3142499029636383
pk,-0.4012172818183899
