Image,Similarity
hr,-0.023507244884967804
bv,-0.027834255248308182
no,-0.027834255248308182
sj,-0.027834255248308182
uz,-0.028519298881292343
am,-0.029805172234773636
af,-0.03954392671585083
th,-0.04482712596654892
lc,-0.04722607508301735
jm,-0.0520734004676342
sy,-0.056131139397621155
iq,-0.057772815227508545
bb,-0.06086568534374237
gb-nir,-0.06402967125177383
gb,-0.06402967125177383
sh,-0.06402967125177383
bf,-0.07001005113124847
er,-0.07097216695547104
py,-0.07596772164106369
ax,-0.07991179823875427
sd,-0.0929805338382721
do,-0.09369030594825745
ga,-0.102211594581604
ye,-0.1023726537823677
eg,-0.10321253538131714
bq,-0.10655460506677628
nl,-0.10655460506677628
dz,-0.1065564826130867
by,-0.10676686465740204
ve,-0.10832396149635315
mu,-0.10882879048585892
pa,-0.1092577874660492
ba,-0.11467880010604858
ua,-0.11670541763305664
bg,-0.11821089684963226
cr,-0.12632828950881958
gb-wls,-0.12852653861045837
my,-0.1308547407388687
sr,-0.14406542479991913
kp,-0.14595961570739746
rs,-0.14952795207500458
lu,-0.15519046783447266
sk,-0.15650343894958496
al,-0.15704503655433655
kw,-0.16592076420783997
mg,-0.16729596257209778
kr,-0.17037732899188995
ar,-0.17279113829135895
tw,-0.17772847414016724
tg,-0.1837908923625946
sm,-0.18398843705654144
cf,-0.19278794527053833
om,-0.1954079270362854
lt,-0.19675743579864502
zw,-0.197585329413414
de,-0.19828221201896667
tk,-0.20061464607715607
gy,-0.2009955793619156
pr,-0.20121882855892181
lv,-0.2047356516122818
gh,-0.2048485279083252
bm,-0.20486928522586823
gt,-0.21138712763786316
fo,-0.2181989848613739
nf,-0.23344191908836365
ma,-0.2369498908519745
tj,-0.24046117067337036
bo,-0.24229983985424042
to,-0.24485710263252258
bl,-0.2488924264907837
fr,-0.2488924264907837
gf,-0.2488924264907837
gp,-0.2488924264907837
mf,-0.2488924264907837
mq,-0.2488924264907837
nc,-0.2488924264907837
pm,-0.2488924264907837
re,-0.2488924264907837
yt,-0.2488924264907837
pt,-0.25485897064208984
ug,-0.26313960552215576
cz,-0.2635793685913086
mx,-0.2679762542247772
hu,-0.26837554574012756
km,-0.2738472521305084
gi,-0.27498137950897217
ng,-0.2761003375053406
ir,-0.2766193151473999
cm,-0.27848830819129944
gw,-0.2794262766838074
it,-0.2806922197341919
dk,-0.2961236536502838
im,-0.2961392402648926
in,-0.29842883348464966
me,-0.3002322018146515
co,-0.3003448247909546
