Image,Similarity
ca,0.020342037081718445
ss,0.01713826134800911
jp,0.015569783747196198
gb-nir,0.011648185551166534
gb,0.011648185551166534
sh,0.011648185551166534
mc,0.005814343690872192
km,0.0010962039232254028
ht,0.0002599954605102539
sr,-0.0008871033787727356
kp,-0.001887533813714981
tf,-0.004225276410579681
fo,-0.005103979259729385
mg,-0.011868111789226532
gg,-0.016259707510471344
gi,-0.022709578275680542
eu,-0.028519298881292343
gb-eng,-0.0315408855676651
cr,-0.03818236291408539
ai,-0.039229635149240494
pk,-0.03924958035349846
pe,-0.041024185717105865
cw,-0.042105354368686676
tm,-0.04625881835818291
sn,-0.05152081698179245
bn,-0.05217396467924118
gn,-0.05455271527171135
fk,-0.057107433676719666
gm,-0.05783711373806
mu,-0.06197793036699295
ml,-0.06217541545629501
cc,-0.06283482164144516
pr,-0.06681294739246368
id,-0.06840825080871582
gw,-0.06875360757112503
sz,-0.07571771740913391
tg,-0.08053597062826157
la,-0.08100372552871704
mm,-0.08182026445865631
er,-0.08183767646551132
ba,-0.08233434706926346
bv,-0.08361309766769409
no,-0.08361309766769409
sj,-0.08361309766769409
gb-wls,-0.08403109014034271
ge,-0.0867224633693695
tc,-0.0895107090473175
ms,-0.09099884331226349
np,-0.09334341436624527
mr,-0.09344032406806946
vc,-0.0943719893693924
si,-0.0944356918334961
ki,-0.09473685175180435
sc,-0.09564447402954102
za,-0.10138429701328278
ro,-0.10759001970291138
mw,-0.11064306646585464
ck,-0.11066529899835587
pn,-0.11216665059328079
ke,-0.11297934502363205
ad,-0.11320291459560394
ag,-0.11778854578733444
ky,-0.12152557075023651
hk,-0.12458649277687073
af,-0.12685063481330872
my,-0.12925079464912415
gs,-0.13081297278404236
by,-0.1346708983182907
au,-0.1373053789138794
hm,-0.1373053789138794
nz,-0.13865286111831665
sk,-0.14532077312469482
fi,-0.14551664888858795
vg,-0.14563652873039246
bf,-0.1509307324886322
td,-0.15365344285964966
wf,-0.15582863986492157
sx,-0.15637490153312683
be,-0.162811279296875
tn,-0.16334253549575806
bj,-0.1635023057460785
tz,-0.16356104612350464
es,-0.16489088535308838
bb,-0.1843235045671463
bg,-0.1852867603302002
de,-0.1884528547525406
md,-0.19062377512454987
zm,-0.19163775444030762
mk,-0.19312575459480286
bm,-0.20121678709983826
lk,-0.2023334801197052
ec,-0.22660645842552185
cm,-0.2311803698539734
pt,-0.2312847226858139
li,-0.23235183954238892
co,-0.2514302730560303
ru,-0.25486499071121216
bh,-0.26245081424713135
ug,-0.26800063252449036
kg,-0.27112820744514465
kn,-0.27370643615722656
rs,-0.2748923897743225
im,-0.28504133224487305
tt,-0.28805530071258545
tr,-0.29358187317848206
to,-0.2938307225704193
mz,-0.29457369446754456
vn,-0.2978704571723938
gd,-0.2987478971481323
tw,-0.33652880787849426
vu,-0.3416298031806946
tl,-0.3474327623844147
pg,-0.3508467674255371
ws,-0.35330426692962646
ao,-0.3626764714717865
ee,-0.38535821437835693
zw,-0.38539206981658936
me,-0.39826101064682007
cn,-0.4178476929664612
mv,-0.42285701632499695
th,-0.43795913457870483
am,-0.44416844844818115
ly,-0.4873392581939697
qa,-0.49421295523643494
ma,-0.5271900296211243
ve,-0.544302225112915
al,-0.5644956827163696
lt,-0.671070396900177
